"Label","Spot.ID","Track.ID","Quality","X","Y","Z","T","Frame","Radius","Visibility","Manual.spot.color","Mean.intensity.ch1","Median.intensity.ch1","Min.intensity.ch1","Max.intensity.ch1","Sum.intensity.ch1","Std.intensity.ch1","Mean.intensity.ch2","Median.intensity.ch2","Min.intensity.ch2","Max.intensity.ch2","Sum.intensity.ch2","Std.intensity.ch2","Mean.intensity.ch3","Median.intensity.ch3","Min.intensity.ch3","Max.intensity.ch3","Sum.intensity.ch3","Std.intensity.ch3","Mean.intensity.ch4","Median.intensity.ch4","Min.intensity.ch4","Max.intensity.ch4","Sum.intensity.ch4","Std.intensity.ch4","Mean.intensity.ch5","Median.intensity.ch5","Min.intensity.ch5","Max.intensity.ch5","Sum.intensity.ch5","Std.intensity.ch5","Mean.intensity.ch6","Median.intensity.ch6","Min.intensity.ch6","Max.intensity.ch6","Sum.intensity.ch6","Std.intensity.ch6","Contrast.ch1","Signal.Noise.ratio.ch1","Contrast.ch2","Signal.Noise.ratio.ch2","Contrast.ch3","Signal.Noise.ratio.ch3","Contrast.ch4","Signal.Noise.ratio.ch4","Contrast.ch5","Signal.Noise.ratio.ch5","Contrast.ch6","Signal.Noise.ratio.ch6","Ellipse.center.x0","Ellipse.center.y0","Ellipse.long.axis","Ellipse.short.axis","Ellipse.angle","Ellipse.aspect.ratio","Area","Perimeter","Circularity","Solidity","Shape.index"
"Track_103.37",6938,103,0.877894043922424,165.749415614773,192.636746143058,0,50,50,10.6525806462341,1,NA,44625.4301675978,44240,34069,61372,15975904,4208.2079826313,8328.41620111732,8305,5982,11619,2981573,1297.1294109087,2397.86592178771,1811,1315,7439,858436,1285.29713571248,5425.3407821229,5423,5080,5774,1942272,130.121085868593,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122968311779529,-0.0261121600639094,0.160707668931519,1.77796356615856,-0.123017068038891,-0.523390194868509,0.00519313517754819,0.430813647910783,NA,NA,NA,NA,-0.0484052143189463,-0.0745836958198349,12.4920521376482,9.1781198789663,0.604344280566572,1.36106874854365,356.5,70.1054931644869,0.911518108112161,0.988904299583911,3.71297719364036
"Track_103.38",7023,103,0.891953468322754,165.465400843882,193.220675105485,0,51,51,11.2130461981835,1,NA,44409.6624685139,43795,32495,63300,17630636,4471.32217321609,8281.92695214106,8156,6083,11269,3287925,1217.78425723762,2210.39294710327,1693,1300,6677,877526,1151.38300973292,5468.15365239295,5463,5059,5870,2170857,132.899708020482,0,0,0,0,0,0,0,0,0,0,0,0,0.00168504372768928,0.0334157713750392,0.166197779207312,1.93840286075026,-0.153836305431689,-0.698046122365675,0.00747189722648945,0.610301767119399,NA,NA,NA,NA,-0.0275645816049731,-0.0569834392293466,13.5583902791772,9.40242738504727,0.676276077085787,1.44200957092624,395,74.7985173030265,0.887198872859743,0.985037406483791,3.76352184601011
"Track_103.39",7134,103,0.857393682003021,164.752208275221,193.48349604835,0,52,52,10.6824198661581,1,NA,43850.075,43517,33948,60686,15786027,4043.52312767627,8356.91944444444,8345,6030,11278,3008491,1177.7184740326,2010.58611111111,1585,1209,5540,723811,950.231564404385,5518.24722222222,5509,5201,5895,1986569,126.569027235004,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173863542405756,-0.0377750167512204,0.162162533887848,1.980242492065,-0.160125574097651,-0.806806825969181,0.00831318548352088,0.718911996753776,NA,NA,NA,NA,-0.00723100751747782,-0.0423984089554112,12.5839238581083,9.13923073139168,0.618510111056337,1.37691280896156,358.5,70.1345532174094,0.915872363981748,0.98489010989011,3.70414052881346
"Track_103.40",7202,103,0.901464819908142,164.77323943662,192.127230046948,0,53,53,10.630146264057,1,NA,43646.025210084,43144,30884,60793,15581631,4431.61683812178,8142.72549019608,8032,5819,11040,2906953,1261.51123824085,1989.65266106443,1527,1207,5581,710306,982.012020982358,5550.7675070028,5554,5228,6000,1981624,134.688422204995,0,0,0,0,0,0,0,0,0,0,0,0,-0.000100404562800694,-0.00197792376118587,0.144559726615024,1.63048768769396,-0.125067025587293,-0.579239934153935,0.00663576770767679,0.543339882610418,NA,NA,NA,NA,-0.00437117058225081,-0.0478404754482134,11.7394373026991,9.6951005896807,0.434446286628628,1.21086286770396,355,70.5869243345719,0.895343529242119,0.971272229822162,3.74636495632187
"Track_103.41",7327,103,0.853955745697021,164.023629964806,192.313725490196,0,54,54,10.2722795556744,1,NA,43056.4341317365,42733,30647,58001,14380849,4139.77480493665,8228.93113772455,8275,5628,10798,2748463,1176.32631095217,1872.70958083832,1446,1189,5028,625485,889.101609581371,5593.0628742515,5589,5199,5973,1868083,135.041909629116,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934952823999709,-0.196318209749104,0.150263153200396,1.82768312761604,-0.159031060471741,-0.796619679165933,0.00323572259734527,0.267164912522728,NA,NA,NA,NA,-0.0495995908980998,-0.0548612308699086,12.1401525751399,8.77424238001141,0.60538278882831,1.38361262994015,331.5,69.01700582165,0.874543000476329,0.966472303206997,3.79065577033678
"Track_103.42",7405,103,0.876247406005859,164.215200330442,191.87277984304,0,55,55,11.3330507399887,1,NA,43355.6024691358,42805,30563,59710,17559019,4474.20215051323,7883.62716049383,7766,5627,10774,3192869,1222.88921470373,1803.88395061728,1401,1113,4909,730573,830.068471387918,5637.57530864198,5645,5295,5973,2283218,134.188549122347,0,0,0,0,0,0,0,0,0,0,0,0,0.000910071288544369,0.0176213822837075,0.137662670068029,1.56016898011622,-0.118826836162816,-0.586108397315532,0.00609854781202631,0.509322433769985,NA,NA,NA,NA,-0.00960002887531198,-0.0220973248275739,12.6195074370303,10.2530152218543,0.454627054587961,1.23080939255136,403.5,73.5934970441914,0.936212687364076,0.986552567237164,3.66368115715563
"Track_103.43",7505,103,0.868057310581207,163.680622651637,189.674181427805,0,56,56,9.94159039892848,1,NA,42994.364516129,42531,32414,59519,13328253,4302.83514640274,8068.66774193548,8062,5886,10521,2501287,1132.04222018282,1732.82903225806,1381,1105,4093,537177,702.909754363244,5707.1064516129,5707,5372,6083,1769203,136.859712349511,0,0,0,0,0,0,0,0,0,0,0,0,-0.00520536287036548,-0.104569347257259,0.131873281194542,1.66084157346137,-0.106691094297416,-0.588860803342897,0.00298108119377624,0.247885663315597,NA,NA,NA,NA,-0.00660049813559024,-0.00787538346937774,10.9303541010428,9.13178652589317,0.468295639823859,1.1969568134395,310.5,64.3891649161015,0.941121907969893,0.987281399046105,3.65411314299557
"Track_103.44",7627,103,0.818679809570312,162.703455964326,190.469899665552,0,57,57,9.75574989270191,1,NA,42977.6588628763,42551,33322,60113,12850320,4011.45377386793,8105.32441471572,8084,5881,10529,2423492,1043.5918638503,1642.6856187291,1321,1088,3947,491163,639.441866656191,5775.58193979933,5776,5365,6203,1726899,141.003626285833,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417348121380678,-0.0898019430545363,0.134003979204321,1.83557793928273,-0.114296834496698,-0.663024212933964,0.00309766388105691,0.252980202815218,NA,NA,NA,NA,-0.0307289619468241,-0.0322823718085354,11.1693635079641,8.61174759825191,0.447336313942492,1.29699150846355,299,63.8547281614816,0.92149913434118,0.981937602627257,3.692814277243
"Track_103.45",7699,103,0.859700918197632,164.452863749555,192.124155104945,0,58,58,12.2118050130644,1,NA,43000.6445396146,42354,29437,61061,20081301,4456.88828037713,7611.09421841542,7590,5523,10533,3554381,1141.61251426863,1581.87794432548,1281,1071,4178,738737,640.16511423418,5841.66809421842,5837,5481,6238,2728059,133.518380167292,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189231684749307,-0.0365838721261206,0.133388946538084,1.5692756746133,-0.109554352468732,-0.608041446831551,0.00499017979964226,0.434490409357422,NA,NA,NA,NA,0.0424632069812972,-0.00921187899633308,13.3872045477952,11.2208280085836,0.346840247761179,1.19306744008147,468.5,80.2071726355415,0.915151602337792,0.979101358411703,3.70559890846419
"Track_103.46",7796,103,0.860795080661774,163.740610328638,190.795774647887,0,59,59,11.6447417968066,1,NA,42828.176056338,42353,27348,60199,18244803,4521.3145381029,7605.87323943662,7587,5448,10089,3240102,1131.06137884621,1594.65962441315,1276,1040,3998,679325,658.298276119911,5908.86150234742,5909,5470,6303,2517175,133.862307031723,0,0,0,0,0,0,0,0,0,0,0,0,-0.00331360151561353,-0.0629849229659714,0.129455522552814,1.54150292937556,-0.103653733407165,-0.560253284714385,0.00238566068265918,0.210111260700889,NA,NA,NA,NA,0.0770806882734234,-0.0461028385978587,12.9858218210474,10.5291211887103,0.470622691202214,1.2333243761095,426,76.1596696482212,0.922931268571934,0.988399071925754,3.68994805138127
"Track_103.47",7877,103,0.867404818534851,164.989948119326,192.204604409857,0,60,60,12.7910625633084,1,NA,43031.3759689922,42464,31665,59297,22204190,4294.25142341469,7494.75387596899,7482,5562,10055,3867293,1065.37450614066,1468.14728682171,1229,1037,3651,757564,550.236540143536,6011.87015503876,6006,5606,6364,3102125,133.972075777496,0,0,0,0,0,0,0,0,0,0,0,0,-0.000454904252428961,-0.00912106109285247,0.136907322026037,1.69428584680869,-0.11014803414964,-0.660555299544126,0.0044305517847756,0.39587967416069,NA,NA,NA,NA,0.0536563805075269,-0.0503379742747191,14.3585504798678,11.5261798460919,0.544634900548416,1.24573368380473,514,83.4305801961309,0.927945468858568,0.988461538461538,3.6799651368313
"Track_103.48",7983,103,0.840823471546173,163.261014131338,190.778470490441,0,61,61,11.2978876060837,1,NA,42814.0868486352,42216,27349,59717,17254077,4638.82695756048,7591.28039702233,7596,5144,9886,3059286,1074.55672605049,1549.3746898263,1243,1024,3723,624398,611.020190084693,6112.48635235732,6113,5639,6511,2463332,148.623557614381,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138971300298355,-0.0256884319083189,0.128511024438099,1.60897857620949,-0.107515612705137,-0.610944555016062,0.0055290800954549,0.452291568234538,NA,NA,NA,NA,0.0294160636080195,-0.0211410407224699,12.7438113394415,10.1079734723831,0.554444306636198,1.26076818209506,401,74.3930151202551,0.910520891490375,0.981640146878825,3.71500989237648
"Track_103.49",8169,103,0.838364243507385,163.981068289385,191.933400946586,0,63,63,12.5270417053911,1,NA,42865.3058350101,42407,29271,60627,21304057,4471.40727908674,7391.07645875252,7384,5430,9830,3673365,1003.5887550703,1445.18108651911,1206,956,3661,718255,538.957868554716,6257.60563380282,6261,5802,6674,3110030,134.920725710547,0,0,0,0,0,0,0,0,0,0,0,0,0.00329997773744415,0.0630626040683601,0.131024139906511,1.70632340261186,-0.0937557176031534,-0.554817218467168,0.00630267033297571,0.580972376096003,NA,NA,NA,NA,0.0381069820343088,-0.0149009049103189,13.6671948675349,11.5720263783488,0.624396331161539,1.18105458980858,493,82.237737585752,0.916040078134543,0.980119284294235,3.70380142507607
"Track_103.50",8277,103,0.764795303344727,164.092267135325,192.534563561804,0,64,64,13.4580208514691,1,NA,42739.4072790295,42203,26035,59016,24660638,4460.10671414308,7294.05025996534,7308,5283,9782,4208667,962.274782039988,1416.03292894281,1181,990,3662,817051,539.406303608083,6341.47833622184,6335,5951,6741,3659033,145.277010177509,0,0,0,0,0,0,0,0,0,0,0,0,0.00387949230551335,0.0740638959266668,0.134581397698168,1.79824564947078,-0.0881064400065631,-0.507283616124419,0.00727011337034477,0.630113595948176,NA,NA,NA,NA,-0.0140242383265723,-0.0923412827673265,15.503221123292,11.7939403238379,0.821670042517099,1.31450734000721,569,88.639116661031,0.910062651654117,0.985281385281385,3.71594507594844
"Track_103.51",8374,103,0.751026153564453,165.319883040936,193.325438596491,0,65,65,13.4698416889272,1,NA,42658.8929188256,42234,24647,59739,24699499,4440.15994080534,7226.90500863558,7226,5264,9496,4184378,955.534227807253,1403.34196891192,1178,984,3646,812535,522.403445972163,6421.92400690846,6421,6047,6951,3718294,145.679119916907,0,0,0,0,0,0,0,0,0,0,0,0,0.00477776447303816,0.0913683291272092,0.13559893772147,1.80620651036128,-0.0902427661349796,-0.532935140534919,0.00823074973852017,0.719742763056121,NA,NA,NA,NA,0.00991257674515232,-0.0910326250454698,15.99490542314,11.4746846937419,0.789365694637064,1.3939298420865,570,89.9361091453382,0.885557019057811,0.989583333333333,3.76700908120734
"Track_103.52",8445,103,0.834212839603424,163.659624413146,190.525039123631,0,66,66,11.6447417968066,1,NA,42628.0683962264,42015,27953,59049,18074301,4479.52476978971,7297.6391509434,7260,5589,9511,3094199,981.472447391369,1462.25235849057,1205,1009,3429,619995,538.281614883082,6487.15330188679,6489,6134,6939,2750553,129.10745643928,0,0,0,0,0,0,0,0,0,0,0,0,0.00106751358963709,0.0202956867673356,0.11697215093027,1.55730758562715,-0.0945306836441149,-0.567207337442408,0.00599458610821525,0.59882012983257,NA,NA,NA,NA,0.0207205493237899,-0.0120817372371526,12.6178941107074,10.8239820904279,0.159907870511398,1.16573493981165,426,76.4393436999091,0.916190035222939,0.979310344827586,3.70349830346107
"Track_103.53",8557,103,0.776569485664368,163.864739884393,190.470134874759,0,67,67,11.7332444692203,1,NA,42775.3472222222,42523,32146,58953,18478950,4412.78840717395,7398.40740740741,7395,5688,9568,3196112,885.386625336927,1406.65740740741,1178,1000,3298,607676,488.722657500431,6602.11805555556,6604,6192,6915,2852115,142.781199565428,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189043876803381,-0.0367193373153782,0.127169917475498,1.88551625678807,-0.114025091211519,-0.740857812886101,0.00201603253652369,0.186065186100897,NA,NA,NA,NA,-0.00652762836649095,-0.0415794954659862,13.4961232679909,10.3161143462117,0.609990038882408,1.3082564631466,432.5,77.1186852927045,0.913853840842094,0.987442922374429,3.70822913075573
"Track_103.54",8641,103,0.827707886695862,162.136561954625,190.002617801047,0,68,68,11.0269840175003,1,NA,42619.3490813648,42033,28479,60266,16237972,4651.89746022557,7300.71916010499,7245,5452,9437,2781574,951.266522714422,1496.07611548556,1209,1007,3542,570005,569.42420777634,6679.72440944882,6685,6246,7003,2544975,136.495325377755,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159537539463461,-0.0292794544637718,0.113120601576855,1.55988617987957,-0.101154354912397,-0.591353573028212,0.00274549026053489,0.267978500281599,NA,NA,NA,NA,0.0106901690366098,0.00696439503912899,12.1520076987614,10.0967592642322,0.227513758537507,1.20355525775581,382,71.7071475268188,0.933573108205712,0.983268983268983,3.66885683667875
"Track_103.55",8733,103,0.818465054035187,162.885941644562,189.253315649867,0,69,69,10.9545801878159,1,NA,42670.4506666667,42134,27213,59546,16001419,4737.24208978305,7217.89333333333,7154,5417,9270,2706710,959.468432562416,1508.45066666667,1205,1014,3570,565669,574.317448499194,6775.95733333333,6772,6416,7344,2540984,142.659661163733,0,0,0,0,0,0,0,0,0,0,0,0,-0.000839698642998008,-0.0151397926459798,0.110908640725277,1.50209293254007,-0.0907673170356835,-0.524401054321827,0.00293290074518599,0.277795340952088,NA,NA,NA,NA,-0.0238915880102538,-0.0264180106046828,12.1973367423207,9.8969040472551,0.250308132074697,1.23243962799696,377,71.7071475268188,0.92135356490459,0.980494148244474,3.69310598917798
"Track_103.56",8937,103,0.740925431251526,163.441025641026,190.676134122288,0,71,71,11.596806754993,1,NA,42474.5943396226,42026,31296,59239,18009228,4284.7343825105,7197.55188679245,7228,5626,9331,3051762,891.178000727062,1400.62264150943,1185,995,3254,593864,478.331026812937,7003.67688679245,7006,6572,7357,2969559,143.614426116831,0,0,0,0,0,0,0,0,0,0,0,0,-0.000706183280050741,-0.0140106912117297,0.115479678465004,1.67222320627242,-0.104985222331553,-0.686942762590339,0.00525876915164315,0.510227975135367,NA,NA,NA,NA,0.0345892225230821,-0.00713607507562832,12.6169340328852,10.7617365286198,0.314946457005192,1.17238830362848,422.5,75.3284157227477,0.935661823800633,0.985997666277713,3.66475948024495
"Track_103.57",9032,103,0.671903252601624,163.599871547848,191.092806679512,0,72,72,12.8531253370294,1,NA,42537.7634615385,41971,26699,59865,22119637,4388.15384083553,7076.67692307692,7105,5245,9146,3679872,890.832811324507,1385.60961538462,1167,941,3507,720517,499.467083537468,7100.13269230769,7103,6692,7523,3692069,143.446349522029,0,0,0,0,0,0,0,0,0,0,0,0,-0.000391913931992291,-0.00760122773986109,0.120305148562961,1.70612576601023,-0.0974048985550302,-0.598758701910345,0.00531752451180597,0.523616360347966,NA,NA,NA,NA,0.040951589560764,-0.0110769798550141,14.044159999633,11.8305585133221,0.641615201551778,1.18710878981903,519,84.0756576388022,0.922649340771031,0.98109640831758,3.69051176472092
"Track_103.58",9124,103,0.685048818588257,162.550741163056,190.285822881034,0,73,73,11.8143508112631,1,NA,42518.5799086758,42014,27126,58994,18623138,4574.24098084133,7105.77853881278,7120,5458,9097,3112331,878.538477826214,1429.27168949772,1176,999,3491,626021,526.555437283736,7198.71917808219,7194,6775,7613,3153039,140.297676819903,0,0,0,0,0,0,0,0,0,0,0,0,-9.23975073330039e-05,-0.00171786919086456,0.11436665636661,1.66016858587597,-0.0954130948328988,-0.572609266261308,0.00511584559521098,0.522319279719899,NA,NA,NA,NA,-0.00655250835543836,-0.0235600629606998,13.0350492509246,10.7782008332529,0.457567326216628,1.20939008769524,438.5,76.4699086501196,0.942319805101286,0.988726042841038,3.65178981092347
"Track_103.59",9399,103,0.692090451717377,162.577506474288,190.264890862005,0,76,76,11.97491560412,1,NA,42331.2863534676,41801,26906,59102,18922085,4421.53965162725,7034.30201342282,7026,5382,9124,3144333,829.731011883453,1408.13422818792,1172,991,3416,629436,507.795304850778,7551.25279642058,7553,7126,7963,3375410,149.676155902501,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262226694009914,-0.0503425452444036,0.109682879655735,1.67592138258623,-0.095525626072162,-0.585745547336482,0.00654577355585859,0.656181273630494,NA,NA,NA,NA,0.0193990375290999,-0.00588807592535453,12.7614859072829,11.3214484997464,0.211608479947932,1.12719550926445,450.5,78.3327941297416,0.92260843986494,0.984699453551912,3.69059356735555
"Track_103.60",9491,103,0.722196996212006,163.614733276884,192.825853796218,0,77,77,13.7099229681107,1,NA,42395.7352445194,41801,26325,60924,25140671,4476.69685544257,6908.33220910624,6951,5192,8832,4096641,813.230560907501,1369.52782462057,1148,978,3612,812130,513.69620089012,7686.69139966273,7688,7203,8277,4558208,157.437270466654,0,0,0,0,0,0,0,0,0,0,0,0,0.00332095366781598,0.0626927636061528,0.120524543558521,1.82744216142403,-0.0778295950486311,-0.450016142344099,0.0116720978736002,1.12660334920066,NA,NA,NA,NA,0.01463006187834,-0.00556304471512521,15.1712237799447,12.5246489540251,0.804469436582036,1.21130930181233,590.5,89.7070223994881,0.922097581153641,0.980897009966777,3.69161575353848
"Track_103.61",9543,103,0.862688541412354,160.655773420479,199.57269426289,0,78,78,19.1117920247134,1,NA,42319.2335958005,42068,32483,57381,48370884,3664.3943599277,6686.17322834646,6732,5012,8850,7642296,839.750781195873,1146.10673665792,1080,873,2711,1310000,259.780664891077,7794.93875765529,7792,7258,8359,8909615,167.933775082669,0,0,0,0,0,0,0,0,0,0,0,0,0.000814993716964166,0.0188090144962001,0.141434303693953,1.9731542615523,-0.180099423607318,-1.9382034759263,0.0140935830994334,1.29017326485743,NA,NA,NA,NA,0.196190629579385,-0.041519929919518,21.4176786129829,17.1897435404177,-0.703942006158935,1.24595684412767,1147.5,124.610751864609,0.928648850234808,0.99393676916414,3.67857122498805
"Track_103.87",11921,103,0.87912654876709,160.015749235474,199.515290519878,0,104,104,18.6268026225741,1,NA,42029.5155963303,41739,32193,57375,45812172,3764.01211858647,6263.31743119266,6289,4890,8154,6827016,631.688319020082,1126.22293577982,1053,861,2889,1227583,279.399800810477,12621.3944954128,12642,9890,15676,13757320,846.307769948759,0,0,0,0,0,0,0,0,0,0,0,0,-7.05003090445563e-05,-0.00157454474583729,0.125230789617772,2.20699365195547,-0.155580023417456,-1.48533222947246,0.0865725804965404,2.37646066454528,NA,NA,NA,NA,0.255321844308477,-0.117848515973619,21.1577343346632,16.5149457968597,-0.735645248317626,1.28112647748964,1090,122.830383098056,0.907872265755071,0.981981981981982,3.7204250289912
"Track_103.88",11995,103,0.907639265060425,160.091358024691,199.170899470899,0,105,105,17.3436686558433,1,NA,42000.8031746032,41660,32051,54216,39690759,3702.94835252572,6355.18306878307,6394,5055,7836,6005648,574.601156191041,1086.14708994709,1040,853,2432,1026409,196.516825934898,12909.0814814815,12913,9983,16181,12199082,846.689861228993,0,0,0,0,0,0,0,0,0,0,0,0,-0.000768802525795294,-0.0174537500780734,0.130066781841802,2.54597333859089,-0.162179733889916,-2.13975780800427,0.093967064928543,2.61922250088534,NA,NA,NA,NA,0.236844591448601,-0.128327507335426,19.7029052244597,15.3844391847176,-0.599619811504801,1.28070350747864,945,115.364027880146,0.892279367762572,0.976744186046512,3.75279210746236
"Track_103.89",12112,103,0.877356469631195,159.625202892135,198.607495942157,0,106,106,18.9613031314989,1,NA,41980.066254417,41660,31703,60134,47521435,3722.23012072674,6179.03445229682,6212,4787,7937,6994667,643.777442072668,1102.36042402827,1045,870,2583,1247872,231.856671912502,13010.816254417,13095,9745,16629,14728244,1049.8044379295,0,0,0,0,0,0,0,0,0,0,0,0,0.000492875638184423,0.0111120259807523,0.120741327854354,2.06807087338802,-0.15727596250505,-1.77464292139526,0.0916101723455325,2.08018643978057,NA,NA,NA,NA,0.222941362012576,-0.0283374372388993,21.4890169746096,16.8671913041702,-0.707323869006619,1.27401276164436,1129.5,124.118599940911,0.921345169201092,0.991224221149627,3.69312281574487
"Track_103.90",12210,103,0.866290867328644,159.275080906149,198.876875551633,0,107,107,18.9906582573179,1,NA,41954.1381753764,41573,31853,56568,47366222,3869.07211859702,6187.8219663419,6198,4913,7779,6986051,623.720337641778,1145.10363153233,1055,863,3198,1292822,315.442263651834,13395.3968113375,13422,10066,17134,15123403,1049.40204192324,0,0,0,0,0,0,0,0,0,0,0,0,0.0011987234081224,0.0259654990397781,0.123204410500029,2.17643326510612,-0.142181542125335,-1.20337986489264,0.103118882595062,2.38648964129116,NA,NA,NA,NA,0.247026389177094,-0.028068156263104,21.5830179757343,16.8352016123215,-0.80610557922133,1.2820171966303,1133,124.955636285998,0.911859806932681,0.985645933014354,3.71228145138024
"Track_103.91",12302,103,0.880217909812927,158.926047018527,199.3300638331,0,108,108,18.4594348006581,1,NA,41960.2631086142,41665,31562,60093,44813561,3791.26365951477,6222.71441947566,6256,4882,7730,6645859,598.43284706321,1112.37640449438,1048,861,2598,1188018,244.07722418121,13686.893258427,13734,10217,17528,14617602,1062.43991431911,0,0,0,0,0,0,0,0,0,0,0,0,-0.000480751499768654,-0.0106466676218444,0.124131277426558,2.29645868068335,-0.155948303154775,-1.68409317012426,0.104545350020701,2.4386623150442,NA,NA,NA,NA,0.275658894905144,-0.107401772058514,21.0484742866473,16.3490707785501,-0.66686855482672,1.28744162721852,1070.5,121.581784473885,0.910037961730296,0.988457987072946,3.71599548361407
"Track_103.92",12411,103,0.857782185077667,158.925105982101,198.538860103627,0,109,109,18.3816741398626,1,NA,42004.120527307,41697,32145,60578,44608376,3842.92095361985,6214.26459510358,6261,4978,7740,6599549,588.269539041714,1121.79566854991,1047,863,2611,1191347,267.094960397992,13970.7212806026,13994,10352,18055,14836906,1113.34823469795,0,0,0,0,0,0,0,0,0,0,0,0,0.00129526978821501,0.0282786395051607,0.127195072981251,2.38404573621114,-0.148063768154647,-1.45988877670139,0.114191516589982,2.57212335444756,NA,NA,NA,NA,0.255556676639509,-0.0641926430429196,20.8579904853307,16.3430726106653,-0.782917156876631,1.27625881510916,1061.5,121.155966987943,0.908741258196405,0.986524163568773,3.71864575767984
"Track_103.93",12502,103,0.856082201004028,159.737838260598,199.315657750665,0,110,110,18.4162749688646,1,NA,41966.265037594,41639,32305,56240,44652106,3793.68869724052,6191.40695488722,6221,4908,7779,6587657,600.236847881396,1115.75563909774,1048,851,2669,1187164,250.032988352541,14215.6954887218,14305,10403,18368,15125500,1205.77536186149,0,0,0,0,0,0,0,0,0,0,0,0,0.00224097349547683,0.0494690067535093,0.125893919185115,2.30676829519039,-0.143715238865314,-1.49791227763533,0.116769826796044,2.4654640065362,NA,NA,NA,NA,0.229584352561549,-0.0699193453934932,20.8718629268366,16.3869020881506,-0.734674301036093,1.27369180669781,1065.5,120.664566165879,0.919610256833236,0.991624011167985,3.69660484811359
"Track_103.94",12564,103,0.91504955291748,160.208218759548,196.863733577757,0,111,111,18.6353450686194,1,NA,41995.0826446281,41605,31519,56466,45732645,3808.64484769638,6152.14784205693,6175,4899,7608,6699689,593.184500980529,1170.4334251607,1059,842,2787,1274602,309.828497719914,14516.9421487603,14591,10660,18743,15808950,1286.34953573435,0,0,0,0,0,0,0,0,0,0,0,0,0.00133182504466005,0.0293310166818513,0.120527870116403,2.23116548619552,-0.123569568180147,-1.06524481839439,0.115650702135645,2.33973234229163,NA,NA,NA,NA,0.267419770383864,-0.0774113792949778,21.1867252213955,16.502726608229,-0.792129423232006,1.28383180091166,1091,123.407575894201,0.900224797056677,0.98822463768116,3.73619423702711
"Track_103.95",12685,103,0.879976093769073,160.910628019324,198.583484299517,0,112,112,18.7460426316304,1,NA,41954.4772727273,41556,31459,56538,46149925,3779.29810638392,6133.22727272727,6174,4844,7569,6746550,597.035656584834,1161.85545454545,1056,871,2907,1278041,309.358666219528,14766.4936363636,14916,10407,19511,16243143,1389.46848753344,0,0,0,0,0,0,0,0,0,0,0,0,0.00103378462226114,0.0229286504147541,0.119432153459387,2.19200868617649,-0.125206825102267,-1.07508407152247,0.118207151068534,2.24688146542868,NA,NA,NA,NA,0.274765261977275,-0.0856840312609143,21.0338237480305,16.8173836131857,-0.753026405277455,1.25071915060193,1104,123.050396508391,0.916247710525686,0.987919463087249,3.70338173905119
"Track_103.96",12774,103,0.885702133178711,160.439674523008,198.296436588103,0,113,113,19.4461344432857,1,NA,41910.6624579125,41552,31950,56336,49789867,3754.04780982088,6055.73905723906,6056,4839,7671,7194218,617.648604582601,1180.24158249158,1053,865,3187,1402127,356.572601215391,14954.478956229,15087,10459,19839,17765921,1550.65352759959,0,0,0,0,0,0,0,0,0,0,0,0,0.0037224143381832,0.0828067637100033,0.116670124572569,2.04875699120276,-0.110202897036256,-0.819888815826197,0.122165601012013,2.09980272211865,NA,NA,NA,NA,0.24846802708246,-0.0672038008387438,21.8252528972814,17.4369037044718,-0.783025321040462,1.25167020860958,1188,127.343127478785,0.92060913772266,0.988352745424293,3.69459885559575
"Track_103.97",12853,103,0.904459595680237,160.439743052646,198.682865521575,0,114,114,19.4910966638708,1,NA,41933.8119730185,41649,31507,56728,49733501,3769.50570499299,6032.01602023609,6043,4714,7748,7153971,632.081388430062,1180.97301854975,1052,856,3239,1400634,361.833373237857,15182.802698145,15399,10103,20110,18006804,1740.6062045596,0,0,0,0,0,0,0,0,0,0,0,0,0.00183625179952008,0.0407798314023839,0.113062897772295,1.93874140224813,-0.107729023813298,-0.788129000206839,0.119154143406547,1.8573795462574,NA,NA,NA,NA,0.149922177272328,0.0111474796603037,21.4174612936442,17.890823387346,-0.951470798218067,1.19711993293683,1193.5,127.000421987447,0.929869406670895,0.994169096209913,3.67615616643593
"Track_103.98",12979,103,0.855446457862854,159.701672335601,198.61933106576,0,115,115,19.3476723703948,1,NA,41843.9709649872,41448,31406,56329,48999290,3747.84097289768,6033.09308283518,6047,4800,7432,7064752,600.831060384741,1167.82152006832,1051,864,3042,1367519,335.879142002324,15511.9146029035,15729,10586,20915,18164452,1737.69341454628,0,0,0,0,0,0,0,0,0,0,0,0,-0.000815103300085447,-0.0182158115063341,0.112441390725467,2.02986294245408,-0.117711131105198,-0.927748300187029,0.12416998387871,1.97199988455706,NA,NA,NA,NA,0.202795339437356,-0.0540162712622135,21.9370574539956,17.2083028452907,-0.77273698847947,1.274794943535,1176,126.662117931018,0.921135869937542,0.988650693568727,3.6935423651336
