Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Mean intensity ch3,Median intensity ch3,Min intensity ch3,Max intensity ch3,Sum intensity ch3,Std intensity ch3,Mean intensity ch4,Median intensity ch4,Min intensity ch4,Max intensity ch4,Sum intensity ch4,Std intensity ch4,Mean intensity ch5,Median intensity ch5,Min intensity ch5,Max intensity ch5,Sum intensity ch5,Std intensity ch5,Mean intensity ch6,Median intensity ch6,Min intensity ch6,Max intensity ch6,Sum intensity ch6,Std intensity ch6,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2,Contrast ch3,Signal/Noise ratio ch3,Contrast ch4,Signal/Noise ratio ch4,Contrast ch5,Signal/Noise ratio ch5,Contrast ch6,Signal/Noise ratio ch6,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Track_16.1,3143,16,0.7769224643707275,129.58034188034188,202.72222222222223,0.0,0.0,0,7.878478774854902,1,,39701.54271356784,39789.0,28024.0,47721.0,7900607.0,3385.204578353833,5117.899497487437,5114.0,4898.0,5562.0,1018462.0,113.18751738003321,10035.005025125629,10363.0,4450.0,14380.0,1996966.0,2101.509557238924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012998541711517644,-0.30890810031945154,-0.0068062612558572756,-0.6197233456538542,0.37091290018174206,2.5839154312378976,NaN,NaN,NaN,NaN,NaN,NaN,0.022922428295593638,0.08113137853786666,9.88256080088565,6.407650881493388,0.9822264871183891,1.542306374622955,195.00000000000009,54.97158615190341,0.8109011919614737,0.9725685785536163,3.936597049291813
Track_16.17,18952,16,0.628046452999115,132.68345323741008,194.757793764988,0.0,17.0,17,4.703460118867115,1,,38566.15714285714,38690.0,25099.0,53034.0,2699631.0,5046.601303261303,5087.828571428571,5085.0,4825.0,5365.0,356148.0,117.31920675359142,6826.285714285715,7275.0,3299.0,9481.0,477840.0,1521.1015377675342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023620771160654298,-0.36975402224032977,-0.014457221001618737,-1.272338554315913,0.1951996778239634,1.4658680569117153,NaN,NaN,NaN,NaN,NaN,NaN,-0.03578805703115447,0.029937624128176098,4.990343037651789,4.511031465196382,-0.9771126826252509,1.106253209748902,69.5,35.55634918610405,0.6908127482198596,0.9328859060402684,4.265056220912205
Track_16.13,15787,16,0.8266071081161499,129.51874163319948,199.96519410977243,0.0,12.0,12,8.902761462589226,1,,39096.99193548387,38653.0,21850.0,65535.0,9696054.0,6987.895080770297,5249.810483870968,5241.0,4882.0,5655.0,1301953.0,144.56193904907084,16646.197580645163,17706.0,6249.0,23548.0,4128257.0,4531.800689253624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01536970439138632,-0.1746703880828846,-0.04423656916626874,-3.3616359861199716,0.6759955958125815,2.963092662846433,NaN,NaN,NaN,NaN,NaN,NaN,0.013237703342905076,0.05973317551880789,9.289988066534331,8.598076765746312,-0.6610010413977526,1.0804727987012759,248.99999999999991,59.67438827398263,0.878685095167945,0.9632495164410054,3.781710698443634
Track_16.5,6191,16,0.8622888326644897,131.37224669603523,199.12187958883993,0.0,4.0,4,8.500373177909337,1,,40164.38157894737,40374.0,23324.0,61570.0,9157479.0,7034.616860781058,5251.346491228071,5243.0,4845.0,5908.0,1197307.0,154.02465085607153,15990.28947368421,16728.0,4777.0,23033.0,3645786.0,4813.152222017461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008833710587210296,-0.10177175770002304,-0.0527379972801191,-3.7963299730909346,0.724461608794319,2.7913774790907118,NaN,NaN,NaN,NaN,NaN,NaN,-0.02534305084860746,0.03800378544674735,9.31195156887354,7.843943220144471,1.009437304197256,1.187151832634254,227.0,56.095174545975226,0.9065352871295237,0.9763440860215054,3.723167501443313
Track_16.14,18834,16,0.8387195467948914,127.82107355864811,200.85884691848906,0.0,13.0,13,8.947342419692195,1,,39118.03557312253,38821.0,27317.0,63122.0,9896863.0,5949.509739265785,5203.948616600791,5204.0,4874.0,5543.0,1316599.0,140.6495184201097,16112.735177865612,17187.0,4973.0,23280.0,4076522.0,4541.629094321176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01252712767431538,-0.16682156198103562,-0.04035036776434549,-3.111426469671768,0.6455819169286856,2.783680917626098,NaN,NaN,NaN,NaN,NaN,NaN,-0.010676494277654483,0.03785286567458569,10.1564712054151,7.953733416201284,-0.27153053760457374,1.2769438795530876,251.50000000000006,59.49624268910934,0.8928299976136882,0.9824218750000002,3.751634710162307
Track_16.4,6171,16,0.8197079300880432,130.6687370600414,198.46031746031744,0.0,3.0,3,8.767658610677394,1,,40381.583333333336,40075.0,25615.0,59286.0,9691580.0,5604.169987451904,5187.658333333334,5185.0,4833.0,5614.0,1245038.0,131.0722753020605,12843.633333333333,13732.0,3186.0,18388.0,3082472.0,3720.2794152797896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006614957432967081,-0.095964692571722,-0.0405344575708203,-3.3441481236938406,0.6142291914700021,2.6272874475780923,NaN,NaN,NaN,NaN,NaN,NaN,0.0064905485555984115,0.05005904713665397,10.361931690619816,7.492826571888984,1.5350397120481536,1.382913589578454,241.5,58.26017471160954,0.8940945215057318,0.9757575757575755,3.7489807903712355
Track_16.10,6331,16,0.8566346168518066,128.07048748353097,198.03030303030303,0.0,9.0,9,8.97398468933946,1,,39818.74206349206,39923.0,24557.0,52098.0,1.0034323E7,4659.230242767152,5236.936507936508,5230.0,4886.0,5696.0,1319708.0,140.63482966622084,13884.083333333334,14679.0,5152.0,18335.0,3498789.0,3186.167815981074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014291958436673247,-0.24782596398954126,-0.04650492951450944,-3.6324107401093473,0.6340534773570986,3.381724190199593,NaN,NaN,NaN,NaN,NaN,NaN,-0.005644304600080509,-0.016410303729043552,10.63532648912868,7.6633661796335355,-0.34229773720478335,1.3878139501402846,253.0,59.738883376228614,0.8908737941256044,0.9768339768339769,3.755751419286545
Track_16.3,6140,16,0.8151971697807312,130.12077294685992,198.2615596963423,0.0,2.0,2,8.767658610677394,1,,40299.897540983606,40967.0,27765.0,55583.0,9833175.0,4560.399650578668,5159.151639344263,5152.0,4783.0,5735.0,1258833.0,140.3965487561973,11863.713114754099,12758.0,3421.0,16136.0,2894746.0,2892.7473334989268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011950929486014884,-0.21377366546412918,-0.03051704253723127,-2.3134180545581726,0.5691872490668606,2.975229845121101,NaN,NaN,NaN,NaN,NaN,NaN,-0.050645814785934974,0.09219201907253054,11.34978889994883,6.834310043642897,1.5145574693979555,1.6607073468237101,241.50000000000003,60.46888524669333,0.8299712988094514,0.9621513944223109,3.891108983575395
Track_16.18,18975,16,0.7720720171928406,133.75082508250824,194.42079207920793,0.0,18.0,18,5.670035141386943,1,,39234.9702970297,40364.0,21614.0,48563.0,3962732.0,4929.642718200673,5122.623762376237,5104.0,4860.0,5461.0,517385.0,124.48267762907,7252.60396039604,7553.0,3072.0,11753.0,732513.0,2077.944378847557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012742003668024894,-0.20544470153150465,-0.022003973342188194,-1.8517295355097083,0.15648443391683667,0.9445422556091678,NaN,NaN,NaN,NaN,NaN,NaN,-0.0022871619101942214,0.02500859739058183,6.056180258916382,5.391360171562675,2.7356063277121843,1.123312126476056,101.0,38.970562748477136,0.8357143960426909,0.9528301886792453,3.8777159258146763
Track_17.96,21251,17,0.8644675016403198,182.48873072360618,80.92052194543298,0.0,95.0,95,6.687491234298749,1,,41220.97857142857,41484.0,31975.0,50472.0,5770937.0,3394.3114398382263,4917.057142857143,4899.0,4609.0,5509.0,688388.0,140.742316269487,4039.964285714286,4347.0,1319.0,5845.0,565595.0,1219.6138049594583,10560.871428571429,10663.0,9188.0,12191.0,1478522.0,673.7670630810832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005241455762508757,-0.1279766837168337,-0.00468602978850737,-0.32896939950841836,0.48687167186609026,2.169332930920146,-0.022957700945713706,-0.7366055768650734,NaN,NaN,NaN,NaN,0.014041393999439534,0.008318275223037354,6.981967502164191,6.4708515428766,-0.8395603593222895,1.0789874340186725,140.50000000000003,44.5006210961032,0.891567118962099,0.9859649122807022,3.7542908101411014
Track_17.11,7684,17,0.8337467908859253,180.94977168949774,79.70433789954339,0.0,10.0,10,6.817128675830715,1,,39167.43918918919,38284.0,29533.0,54106.0,5796781.0,4998.609080311591,5145.128378378378,5139.0,4882.0,5590.0,761479.0,124.59295796947654,13273.68918918919,13628.0,5798.0,19798.0,1964506.0,3791.156695048747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04189611638386264,-0.6852785947468167,0.00443664695823073,0.36480857371373576,0.5260077714072164,2.4137112808581005,NaN,NaN,NaN,NaN,NaN,NaN,-0.021484796364749894,4.838017150614185E-4,7.328571519754616,6.426767692066756,-0.6629390606869863,1.1403199665674943,146.0,47.08640753373011,0.8275068653417169,0.9511400651465798,3.8968988148045938
Track_17.62,20230,17,0.8587901592254639,183.96234309623432,81.55090655509066,0.0,61.0,61,6.167497985322977,1,,41792.725,42328.0,30805.0,52502.0,5015127.0,3918.5579686909823,5137.016666666666,5120.0,4844.0,5468.0,616442.0,124.77576413922141,5321.25,5620.0,2118.0,7616.0,638550.0,1508.1317913232915,5972.45,5960.0,5667.0,6294.0,716694.0,126.76185904112886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004436706371570319,-0.0950596521216216,-0.0032618577711590693,-0.26946022914911383,0.5243850395094071,2.427504138323562,-0.00215627969223086,-0.20362752504161663,NaN,NaN,NaN,NaN,0.015623781359467662,0.03268038685749944,6.514268421550398,5.941452023325791,-0.9664891793725157,1.0964101697658692,119.49999999999999,42.02848514110362,0.8501396968679467,0.9598393574297187,3.8446763315254775
Track_17.80,20743,17,0.8804349303245544,182.0,80.49590163934427,0.0,79.0,79,6.2316776324215,1,,41302.92622950819,41642.0,32350.0,50450.0,5038957.0,3629.382451324745,5011.475409836065,4992.0,4771.0,5453.0,611400.0,135.00347183259933,4495.696721311476,4780.0,1755.0,6349.0,548475.0,1349.6018689904627,7970.163934426229,7983.0,7386.0,8470.0,972360.0,196.95791221576343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046263835519971186,-0.10578731453630169,-0.004046096669212404,-0.3016113488211826,0.48422817293602377,2.1735553970622417,-0.008123676138990142,-0.6628555478681326,NaN,NaN,NaN,NaN,-0.018715590270754034,-0.002416090417156883,6.628680989498664,5.906540839984076,-1.0125439020320937,1.1222610947893716,121.99999999999991,41.44269870347672,0.892634437637448,0.9721115537848598,3.7520456451345816
Track_17.71,20488,17,0.8706423044204712,184.42117930204572,80.88327316486162,0.0,70.0,70,6.639722828285456,1,,42196.242647058825,42452.0,30896.0,54253.0,5738689.0,4142.007220510407,5089.713235294118,5077.0,4724.0,5642.0,692201.0,147.17794259498388,4733.02205882353,4748.0,2148.0,6863.0,643691.0,1222.428666202756,6789.625,6796.0,6511.0,7130.0,923389.0,134.95919479331246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015212241091912399,0.0309475282156054,-0.0072178338116113665,-0.5028442556827665,0.5343277734150136,2.696712205343621,-0.008321402504170594,-0.8443040924766398,NaN,NaN,NaN,NaN,0.01892151754212962,-0.0029153969150893513,6.813918302987381,6.5213889692503075,0.5297793604768203,1.0448569062689574,138.50000000000003,44.79241716360383,0.8674623591675106,0.9685314685314688,3.8060948987168386
Track_17.103,21512,17,0.8691158890724182,181.36933797909407,78.03948896631823,0.0,102.0,102,6.7585108320823135,1,,41123.105633802814,41602.0,31345.0,48445.0,5839481.0,3342.1638438256023,4876.345070422535,4867.0,4599.0,5309.0,692441.0,124.69878862013191,3895.3169014084506,4129.0,1532.0,5459.0,553135.0,1097.4868672034063,11946.87323943662,11762.0,10134.0,15285.0,1696456.0,1127.5425412814193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005224294883425374,-0.12923813337328058,-0.002538819144263255,-0.19906639574526724,0.49114413243398797,2.3380984549743484,-0.02904266464825942,-0.6338516540600075,NaN,NaN,NaN,NaN,-0.004902617378319034,-0.010081315908411785,7.17342196914043,6.415363935952116,-1.0223018300037225,1.1181629040466603,143.5,44.85691226584981,0.8961960264910754,0.9728813559322036,3.744582686821063
Track_17.19,18963,17,0.8581812977790833,181.98142717497555,81.37341153470186,0.0,18.0,18,7.366942078931821,1,,39951.017441860466,39414.0,30518.0,52934.0,6871575.0,4104.837976407778,5139.75,5119.0,4801.0,5584.0,884037.0,144.05916283826176,12548.627906976744,12495.0,6173.0,19409.0,2158364.0,3683.623889616354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022583629745007862,-0.4497549548975698,-0.0046517183729212356,-0.33347973424735833,0.5579034660970272,2.4398856489371528,NaN,NaN,NaN,NaN,NaN,NaN,-0.00314794977181776,-0.003136001304547842,7.7611416414143095,7.039310516502965,1.0568074769549558,1.1025428730866584,170.49999999999994,48.092980243349594,0.9263409575061835,0.9855491329479764,3.6831507841853623
Track_17.28,19219,17,0.8425309658050537,181.39221272554605,80.44919278252613,0.0,27.0,27,7.474181227750319,1,,41405.8202247191,41626.0,31972.0,54150.0,7370236.0,3776.9441285977614,5147.994382022472,5140.0,4899.0,5463.0,916343.0,127.29033929067275,11897.58988764045,11613.0,5104.0,19713.0,2117771.0,3987.557891517344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007391839231260578,-0.16327718285634552,-0.0010159604165600972,-0.08226040693961216,0.5938912352256074,2.2234646160511735,NaN,NaN,NaN,NaN,NaN,NaN,0.006476755221504292,-0.0029816613135966114,7.602044369203158,7.40064743096608,1.561562109396176,1.0272134215439563,175.5,50.20882502860256,0.8748364473726818,0.9616438356164385,3.790019966084737
Track_17.45,19734,17,0.8118836879730225,181.61307901907358,81.92552225249773,0.0,44.0,44,7.642634631769701,1,,40982.237837837834,41178.0,29557.0,53050.0,7581714.0,3826.209757210027,5137.254054054054,5133.0,4800.0,5610.0,950392.0,146.36748457406978,11152.31891891892,10772.0,4802.0,18637.0,2063179.0,3852.317635403693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009909759211848269,-0.2144100867525557,0.001511506914026256,0.10594259939982632,0.653882366566506,2.2891175555895553,NaN,NaN,NaN,NaN,NaN,NaN,-0.0035078696635614,0.007174188414989275,8.258461680496582,7.163855200670645,1.0245354959857953,1.1527957292776472,183.5,49.80118417584896,0.9297508701367551,0.9865591397849462,3.6763905006736173
Track_17.37,19480,17,0.844767689704895,181.11039657020365,78.89924973204717,0.0,36.0,36,7.0354237471228025,1,,41373.179487179485,41165.0,31388.0,54366.0,6454216.0,3257.552595049233,5117.416666666667,5109.0,4817.0,5556.0,798317.0,119.31465358094026,12159.27564102564,12117.0,4537.0,19088.0,1896847.0,3963.168156874103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074452903033169595,-0.19053933201277845,-0.00942249928273607,-0.8159520611385249,0.5843600311113591,2.2631942195514996,NaN,NaN,NaN,NaN,NaN,NaN,0.008353239190498128,0.01587218710636805,7.318222084242216,6.8474769515920135,-0.2396440727100928,1.068747238724295,155.5,46.921407368095785,0.8875609728432687,0.9658385093167702,3.7627540620146402
Track_17.54,19995,17,0.861709475517273,185.05916305916304,82.24675324675324,0.0,53.0,53,6.0633977153266,1,,42570.5775862069,43258.0,33856.0,52269.0,4938187.0,3899.238675190575,5151.060344827586,5154.0,4920.0,5452.0,597523.0,106.7656750567093,8892.008620689656,9301.0,2380.0,13683.0,1031473.0,3054.747476920332,5417.689655172414,5414.0,5126.0,5693.0,628452.0,113.62443198638172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005475384000390447,-0.12021502866706922,-0.006459305727048567,-0.6273287100405279,0.5631550535360553,2.09739622803655,-0.0013080718379402925,-0.12490287925893477,NaN,NaN,NaN,NaN,8.406029820829396E-4,-0.015281477364070093,6.380746777414135,5.851064378821132,2.4365108134592344,1.0905275287194367,115.50000000000003,40.79241716360383,0.8722339117052134,0.9665271966527198,3.7956700074720935
Track_17.4,6172,17,0.816125750541687,181.21250888415068,82.29211087420043,0.0,3.0,3,8.639656724089154,1,,40673.94468085106,41216.0,25918.0,55470.0,9558377.0,4342.871190892885,5151.263829787234,5147.0,4842.0,5566.0,1210547.0,139.08344114471237,10361.897872340425,9245.0,3893.0,19462.0,2435046.0,4282.849081450645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0198703365788354,-0.37974409665125775,-4.160750507427661E-4,-0.030833354304732125,0.6031282817762648,1.8204466252152938,NaN,NaN,NaN,NaN,NaN,NaN,-0.005439099406866341,-0.025779129729858977,9.783152680755101,7.714018633811356,1.216569434432552,1.268230366708542,234.5,56.680960983602134,0.9172301070400419,0.9811715481171548,3.7013979598589337
Track_17.109,21790,17,0.8648203611373901,180.49446494464945,78.61254612546125,0.0,109.0,109,6.567418791116007,1,,41043.60583941606,41214.0,31844.0,50359.0,5622974.0,3129.0131980378515,4830.481751824817,4832.0,4542.0,5165.0,661776.0,117.19134066269704,3756.934306569343,4053.0,1305.0,5386.0,514700.0,1116.2797140790499,13205.0,12851.0,10587.0,19692.0,1809085.0,1689.4890108097948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004939487326973952,-0.13022683691867243,-5.650142128670759E-4,-0.04660470286023354,0.4674010224130512,2.1440327011612235,-0.0232697148438113,-0.3724169485079029,NaN,NaN,NaN,NaN,-0.008920313781589216,-0.0013102272323612602,7.250462094636848,6.011350826133458,-0.7524704992980414,1.206128589786598,135.5,44.0929802433496,0.8758107099165711,0.9678571428571426,3.7879113472292394
Track_17.81,20772,17,0.8792101144790649,182.37855297157623,79.8733850129199,0.0,80.0,80,6.407961869245868,1,,41262.70542635659,42241.0,30217.0,50003.0,5322889.0,3781.7275533211596,5001.085271317829,5002.0,4695.0,5350.0,645140.0,121.96144568877544,4445.519379844961,4649.0,1655.0,6436.0,573472.0,1297.618263521523,8100.899224806201,8097.0,7708.0,8610.0,1045016.0,208.07175914217518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010322111265132378,-0.22759993100948311,-0.008542358711446303,-0.7066027635778949,0.49767046681198673,2.2768328956025123,-0.013148842734061552,-1.037494881106927,NaN,NaN,NaN,NaN,0.03215334799488451,0.013625943548477676,6.759036463511279,6.121628509411641,-1.1272892330029773,1.104123919496203,129.0,43.914834658476295,0.8405761635182682,0.945054945054945,3.866485597619537
Track_17.89,21030,17,0.844611644744873,182.42368742368743,78.88156288156289,0.0,88.0,88,6.591608260818253,1,,41322.382352941175,41842.0,32286.0,49213.0,5619844.0,3385.5550495397424,4958.0,4948.0,4617.0,5302.0,674288.0,126.69233658019,4157.02205882353,4376.0,1415.0,6038.0,565355.0,1308.7195861090177,9448.029411764706,9443.0,8358.0,10700.0,1284932.0,474.7727400389536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005847742152121543,-0.1435888704971114,-0.006137293770408209,-0.48332213996585244,0.48501497381943093,2.0748659163055705,-0.01867736387248878,-0.7575114819797759,NaN,NaN,NaN,NaN,-0.004382572691655955,-0.01039686686374588,7.044592550268893,6.263950487200355,1.9550777478006793,1.1246245583619616,136.5,44.0929802433496,0.8822742575912321,0.9646643109540636,3.774010708243569
Track_17.63,20264,17,0.8392311930656433,184.27864583333334,81.76302083333333,0.0,62.0,62,6.383076486422922,1,,42278.2109375,43056.0,30305.0,52528.0,5411611.0,4312.729038358963,5155.6875,5143.0,4885.0,5543.0,659928.0,127.63035639696282,5178.390625,5282.0,2221.0,7441.0,662834.0,1403.589662507821,6058.9453125,6044.0,5765.0,6509.0,775545.0,123.21956004569377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002843632986216679,0.05559487342409667,-0.0018087887216288608,-0.14639852430732989,0.5438506321163309,2.599315521685102,-0.002316215891132139,-0.22831450209340431,NaN,NaN,NaN,NaN,-0.0018186390343903612,0.006365689682055777,6.54117306829723,6.298689463166859,-0.21929488685101384,1.0384974694415963,127.99999999999999,44.61427157873052,0.8081132366593177,0.9516728624535314,3.9433817463773266
Track_17.97,21288,17,0.8528342843055725,182.58179581795818,78.94341943419434,0.0,96.0,96,6.567418791116007,1,,41304.251851851855,41579.0,30994.0,49607.0,5576074.0,3276.5071334881577,4910.059259259259,4901.0,4639.0,5256.0,662858.0,114.81742567334096,4088.311111111111,4290.0,1498.0,5720.0,551922.0,1144.7885841881732,10854.222222222223,10832.0,9394.0,12844.0,1465320.0,751.7865951033674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00425859137692408,-0.10782837005295323,-0.004962356085297871,-0.42653761644313876,0.48621754558086777,2.3366673242970433,-0.02275618402733034,-0.672404533865952,NaN,NaN,NaN,NaN,0.008104756880586898,0.015003814863775822,6.9848860447352354,6.257686537633111,-1.1577336919006693,1.1162090019576434,135.5,44.856912265849815,0.8462338786727572,0.9475524475524476,3.8535387273829493
Track_17.29,19244,17,0.8414339423179626,181.44894026974953,79.36127167630057,0.0,28.0,28,7.42075537326193,1,,41389.316091954024,41740.0,30675.0,55889.0,7201741.0,3772.157291738029,5139.568965517241,5122.0,4888.0,5470.0,894285.0,135.59960339801228,11847.063218390804,11703.0,4945.0,19191.0,2061389.0,3885.8070529335005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010872681661680792,-0.24121978621525156,-0.004820385923230636,-0.3671796578896015,0.5964705602771878,2.278177552524664,NaN,NaN,NaN,NaN,NaN,NaN,0.005965177520191349,0.004999632833806984,7.521007780120454,7.385829021330317,0.25607863794993224,1.0183024489735328,173.00000000000003,49.15090263597608,0.8998973468411477,0.9719101123595507,3.7368739291830666
Track_17.72,20524,17,0.8488645553588867,183.3202614379085,80.39477124183007,0.0,71.0,71,6.370597341571143,1,,41620.49612403101,42039.0,31732.0,52883.0,5369044.0,3895.441197982326,5055.333333333333,5048.0,4756.0,5400.0,652138.0,126.17598903251495,4621.666666666667,4833.0,1542.0,6735.0,596195.0,1423.0726293247778,6908.68992248062,6923.0,6602.0,7165.0,891221.0,136.32009655870695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03635230977399E-4,0.015025284167920512,-0.0014616610263231743,-0.1172964849610745,0.5149346766568965,2.2078002668140067,-7.39470807292892E-4,-0.07500809093629221,NaN,NaN,NaN,NaN,0.02367596143977897,0.01888201682379314,6.64961709882575,6.149624816653125,-0.571326538088724,1.0813045180933072,127.49999999999999,42.5006210961032,0.8870119998972493,0.9732824427480915,3.7639182687408397
Track_17.46,19758,17,0.8531635999679565,181.2781124497992,81.2429718875502,0.0,45.0,45,7.269074295019226,1,,40940.090361445786,41272.0,30971.0,50819.0,6796055.0,3344.165400836053,5129.861445783133,5114.0,4849.0,5506.0,851557.0,131.03540611635796,11666.740963855422,11766.0,4413.0,18753.0,1936679.0,3870.4416487961726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008037975276320157,-0.19840045458789005,-0.005098213931041877,-0.40122207231585516,0.6294257839142765,2.3287827303858677,NaN,NaN,NaN,NaN,NaN,NaN,-0.02256953754560185,0.005400933705911648,7.601641137256782,7.0224214781717,0.783135772574988,1.0824814717950941,166.0,47.91483465847629,0.9086109458380205,0.9764705882352941,3.7189124109308387
Track_17.38,19505,17,0.8470741510391235,181.16523400191022,81.43361986628462,0.0,37.0,37,7.452856844128397,1,,41104.34857142857,41257.0,30495.0,51792.0,7193261.0,3608.788760834917,5153.937142857143,5147.0,4860.0,5471.0,901939.0,134.0062253780237,11617.171428571428,11268.0,4444.0,19079.0,2033005.0,4058.759667608918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00953200220492693,-0.2192300031639428,-0.0029065392241469424,-0.22422522013951293,0.6106476905171795,2.170337239980236,NaN,NaN,NaN,NaN,NaN,NaN,0.01970136021416143,0.014466601124208611,7.736552894638357,7.250786038271856,0.8311420025260189,1.066995061473677,174.50000000000006,49.73668907360298,0.8864445060290217,0.9640883977900557,3.765122889430999
Track_17.55,20018,17,0.8882917165756226,184.0909090909091,82.3469696969697,0.0,54.0,54,5.917270272703197,1,,42634.37614678899,43364.0,33778.0,51706.0,4647147.0,3839.696129443422,5184.40366972477,5192.0,4964.0,5407.0,565100.0,107.57763082107309,8209.944954128441,8654.0,2686.0,12145.0,894884.0,2522.1948585209075,5485.467889908256,5480.0,5162.0,5786.0,597916.0,119.07627253830798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002590757350595689,-0.05768280921326861,-0.006125484583976766,-0.594040049930177,0.5478413817178921,2.304199009005396,-0.0032823536746206614,-0.3034112423790399,NaN,NaN,NaN,NaN,-0.009403413624867293,-0.02743648694612078,6.290837189944765,5.636863705136572,-0.5934721631283568,1.1160172604869374,110.0,40.970562748477136,0.8234906845804335,0.9482758620689655,3.906389884101202
